,0,1,2,3,4,5,6,7,8,9,10,11,12,13
155,0,0.044,0.189,0.327,0.492,0.628,0.807,0.874,0.908,0.921,0.939,0.976,1,
156,0,0.044,0.189,0.327,0.492,0.628,0.807,0.874,0.908,0.921,0.939,0.976,1,
157,0,0.044,0.189,0.327,0.492,0.628,0.807,0.874,0.908,0.921,0.939,0.976,1,
158,0,0.044,0.189,0.327,0.492,0.628,0.807,0.874,0.908,0.921,0.939,0.976,1,
159,0,0.044,0.195,0.332,0.498,0.632,0.81,0.873,0.91,0.923,0.94,0.977,1,
160,0,0.044,0.195,0.332,0.498,0.632,0.81,0.873,0.91,0.923,0.94,0.977,1,
161,0,0.044,0.195,0.332,0.498,0.632,0.81,0.873,0.91,0.923,0.94,0.977,1,
162,0,0.044,0.195,0.332,0.498,0.632,0.81,0.873,0.91,0.923,0.94,0.977,1,
163,0,0.044,0.195,0.332,0.498,0.632,0.81,0.873,0.91,0.923,0.94,0.977,1,
164,0,0.044,0.195,0.332,0.498,0.632,0.81,0.873,0.91,0.923,0.94,0.977,1,
165,0,0.044,0.195,0.332,0.498,0.632,0.81,0.873,0.91,0.923,0.94,0.977,1,
166,0,0.044,0.188,0.327,0.494,0.63,0.807,0.875,0.909,0.923,0.941,0.977,1,
167,0,0.044,0.188,0.327,0.494,0.63,0.807,0.875,0.909,0.923,0.941,0.977,1,
168,0,0.044,0.188,0.327,0.494,0.63,0.807,0.875,0.909,0.923,0.941,0.977,1,
169,0,0.044,0.188,0.327,0.494,0.63,0.807,0.875,0.909,0.923,0.941,0.977,1,
170,0,0.044,0.188,0.327,0.494,0.63,0.807,0.875,0.909,0.923,0.941,0.977,1,
171,0,0.044,0.188,0.327,0.494,0.63,0.807,0.875,0.909,0.923,0.941,0.977,1,
172,0,0.043,0.196,0.328,0.493,0.63,0.807,0.875,0.908,0.923,0.941,0.977,1,
173,0,0.043,0.196,0.328,0.493,0.63,0.807,0.875,0.908,0.923,0.941,0.977,1,
174,0,0.043,0.196,0.328,0.493,0.63,0.807,0.875,0.908,0.923,0.941,0.977,1,
175,0,0.029,0.203,0.404,0.626,0.804,0.926,0.966,0.981,0.981,0.981,0.981,1,
176,0,0.029,0.203,0.404,0.626,0.804,0.926,0.966,0.981,0.981,0.981,0.981,1,
177,0,0.029,0.203,0.404,0.626,0.804,0.926,0.966,0.981,0.981,0.981,0.981,1,
178,0,0.029,0.203,0.404,0.626,0.804,0.926,0.966,0.981,0.981,0.981,0.981,1,
179,0,0.03,0.205,0.401,0.677,0.801,0.926,0.967,0.981,0.981,0.981,0.981,1,
180,0,0.03,0.205,0.401,0.677,0.801,0.926,0.967,0.981,0.981,0.981,0.981,1,
181,0,0.03,0.205,0.401,0.677,0.801,0.926,0.967,0.981,0.981,0.981,0.981,1,
182,0,0.03,0.205,0.401,0.677,0.801,0.926,0.967,0.981,0.981,0.981,0.981,1,
183,0,0.03,0.205,0.401,0.677,0.801,0.926,0.967,0.981,0.981,0.981,0.981,1,
184,0,0.03,0.205,0.401,0.677,0.801,0.926,0.967,0.981,0.981,0.981,0.981,1,
185,0,0.032,0.206,0.406,0.629,0.805,0.929,0.967,0.981,0.981,0.981,0.981,1,
186,0,0.032,0.206,0.406,0.629,0.805,0.929,0.967,0.981,0.981,0.981,0.981,1,
187,0,0.032,0.206,0.406,0.629,0.805,0.929,0.967,0.981,0.981,0.981,0.981,1,
188,0,0.032,0.206,0.406,0.629,0.805,0.929,0.967,0.981,0.981,0.981,0.981,1,
189,0,0.032,0.206,0.406,0.629,0.805,0.929,0.967,0.981,0.981,0.981,0.981,1,
190,0,0.032,0.206,0.406,0.629,0.805,0.929,0.967,0.981,0.981,0.981,0.981,1,
191,0,0.032,0.206,0.406,0.629,0.805,0.929,0.967,0.981,0.981,0.981,0.981,1,
192,0,0.031,0.203,0.404,0.604,0.801,0.926,0.966,0.981,0.981,0.981,0.981,1,
193,0,0.031,0.203,0.404,0.604,0.801,0.926,0.966,0.981,0.981,0.981,0.981,1,
194,0,0.031,0.203,0.404,0.604,0.801,0.926,0.966,0.981,0.981,0.981,0.981,1,
195,0,0.031,0.203,0.404,0.604,0.801,0.926,0.966,0.981,0.981,0.981,0.981,1,
196,0,0.031,0.203,0.404,0.604,0.801,0.926,0.966,0.981,0.981,0.981,0.981,1,
197,0,0.031,0.203,0.404,0.604,0.801,0.926,0.966,0.981,0.981,0.981,0.981,1,
198,0,0.031,0.203,0.404,0.604,0.801,0.926,0.966,0.981,0.981,0.981,0.981,1,
199,0,0.031,0.205,0.407,0.627,0.802,0.926,0.966,0.982,0.982,0.982,0.982,1,
