,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.068,0.565,0.84,0.977,1.0,,,,,,,
1,0.0,0.068,0.565,0.84,0.977,1.0,,,,,,,
2,0.0,0.068,0.565,0.84,0.977,1.0,,,,,,,
3,0.0,0.068,0.565,0.84,0.977,1.0,,,,,,,
4,0.0,0.068,0.565,0.84,0.977,1.0,,,,,,,
5,0.0,0.068,0.565,0.84,0.977,1.0,,,,,,,
6,0.0,0.068,0.565,0.84,0.977,1.0,,,,,,,
7,0.0,0.068,0.564,0.839,0.984,1.0,,,,,,,
8,0.0,0.068,0.564,0.839,0.984,1.0,,,,,,,
9,0.0,0.068,0.564,0.839,0.984,1.0,,,,,,,
10,0.0,0.068,0.564,0.839,0.984,1.0,,,,,,,
11,0.0,0.068,0.564,0.839,0.984,1.0,,,,,,,
12,0.0,0.068,0.564,0.839,0.984,1.0,,,,,,,
13,0.0,0.068,0.564,0.839,0.984,1.0,,,,,,,
14,0.0,0.068,0.464,0.826,0.969,0.992,1.0,,,,,,
15,0.0,0.068,0.464,0.826,0.969,0.992,1.0,,,,,,
16,0.0,0.068,0.464,0.826,0.969,0.992,1.0,,,,,,
17,0.0,0.068,0.464,0.826,0.969,0.992,1.0,,,,,,
18,0.0,0.068,0.464,0.826,0.969,0.992,1.0,,,,,,
19,0.0,0.068,0.464,0.826,0.969,0.992,1.0,,,,,,
20,0.0,0.07,0.467,0.822,0.97,0.992,1.0,,,,,,
21,0.0,0.07,0.467,0.822,0.97,0.992,1.0,,,,,,
22,0.0,0.07,0.467,0.822,0.97,0.992,1.0,,,,,,
23,0.0,0.07,0.467,0.822,0.97,0.992,1.0,,,,,,
24,0.0,0.07,0.467,0.822,0.97,0.992,1.0,,,,,,
25,0.0,0.07,0.467,0.822,0.97,0.992,1.0,,,,,,
26,0.0,0.07,0.467,0.822,0.97,0.992,1.0,,,,,,
27,0.0,0.069,0.466,0.823,0.97,0.992,1.0,,,,,,
28,0.0,0.069,0.466,0.823,0.97,0.992,1.0,,,,,,
29,0.0,0.069,0.466,0.823,0.97,0.992,1.0,,,,,,
30,0.0,0.069,0.466,0.823,0.97,0.992,1.0,,,,,,
31,0.0,0.069,0.466,0.823,0.97,0.992,1.0,,,,,,
32,0.0,0.069,0.466,0.823,0.97,0.992,1.0,,,,,,
33,0.0,0.069,0.464,0.82,0.969,0.991,1.0,,,,,,
34,0.0,0.069,0.464,0.82,0.969,0.991,1.0,,,,,,
35,0.0,0.069,0.464,0.82,0.969,0.991,1.0,,,,,,
36,0.0,0.069,0.464,0.82,0.969,0.991,1.0,,,,,,
37,0.0,0.069,0.464,0.82,0.969,0.991,1.0,,,,,,
38,0.0,0.069,0.464,0.82,0.969,0.991,1.0,,,,,,
39,0.0,0.069,0.464,0.82,0.969,0.991,1.0,,,,,,
40,0.0,0.069,0.464,0.822,0.969,0.991,1.0,,,,,,
41,0.0,0.069,0.464,0.822,0.969,0.991,1.0,,,,,,
42,0.0,0.069,0.464,0.822,0.969,0.991,1.0,,,,,,
43,0.0,0.069,0.464,0.822,0.969,0.991,1.0,,,,,,
44,0.0,0.069,0.464,0.822,0.969,0.991,1.0,,,,,,
45,0.0,0.069,0.464,0.822,0.969,0.991,1.0,,,,,,
46,0.0,0.069,0.464,0.822,0.969,0.991,1.0,,,,,,
47,0.0,0.068,0.461,0.822,0.971,0.992,1.0,,,,,,
48,0.0,0.068,0.461,0.822,0.971,0.992,1.0,,,,,,
49,0.0,0.068,0.461,0.822,0.971,0.992,1.0,,,,,,
50,0.0,0.068,0.461,0.822,0.971,0.992,1.0,,,,,,
51,0.0,0.068,0.461,0.822,0.971,0.992,1.0,,,,,,
52,0.0,0.068,0.461,0.822,0.971,0.992,1.0,,,,,,
53,0.0,0.071,0.568,0.83,0.976,1.0,,,,,,,
54,0.0,0.071,0.568,0.83,0.976,1.0,,,,,,,
55,0.0,0.071,0.568,0.83,0.976,1.0,,,,,,,
56,0.0,0.071,0.568,0.83,0.976,1.0,,,,,,,
57,0.0,0.071,0.568,0.83,0.976,1.0,,,,,,,
58,0.0,0.071,0.568,0.83,0.976,1.0,,,,,,,
59,0.0,0.071,0.568,0.83,0.976,1.0,,,,,,,
60,0.0,0.072,0.578,0.851,0.986,1.0,,,,,,,
61,0.0,0.072,0.578,0.851,0.986,1.0,,,,,,,
62,0.0,0.072,0.578,0.851,0.986,1.0,,,,,,,
63,0.0,0.072,0.578,0.851,0.986,1.0,,,,,,,
64,0.0,0.072,0.578,0.851,0.986,1.0,,,,,,,
65,0.0,0.072,0.578,0.851,0.986,1.0,,,,,,,
66,0.0,0.072,0.578,0.851,0.986,1.0,,,,,,,
67,0.0,0.065,0.56,0.836,0.984,1.0,,,,,,,
68,0.0,0.065,0.56,0.836,0.984,1.0,,,,,,,
69,0.0,0.065,0.56,0.836,0.984,1.0,,,,,,,
70,0.0,0.065,0.56,0.836,0.984,1.0,,,,,,,
71,0.0,0.065,0.56,0.836,0.984,1.0,,,,,,,
72,0.0,0.065,0.56,0.836,0.984,1.0,,,,,,,
73,0.0,0.07,0.57,0.848,0.992,1.0,,,,,,,
74,0.0,0.07,0.57,0.848,0.992,1.0,,,,,,,
75,0.0,0.07,0.57,0.848,0.992,1.0,,,,,,,
76,0.0,0.07,0.57,0.848,0.992,1.0,,,,,,,
77,0.0,0.07,0.57,0.848,0.992,1.0,,,,,,,
78,0.0,0.07,0.57,0.848,0.992,1.0,,,,,,,
79,0.0,0.07,0.57,0.848,0.992,1.0,,,,,,,
80,0.0,0.071,0.574,0.851,0.992,1.0,,,,,,,
81,0.0,0.071,0.574,0.851,0.992,1.0,,,,,,,
82,0.0,0.071,0.574,0.851,0.992,1.0,,,,,,,
83,0.0,0.071,0.574,0.851,0.992,1.0,,,,,,,
84,0.0,0.071,0.574,0.851,0.992,1.0,,,,,,,
85,0.0,0.071,0.574,0.851,0.992,1.0,,,,,,,
86,0.0,0.138,0.738,0.848,1.0,,,,,,,,
87,0.0,0.138,0.738,0.848,1.0,,,,,,,,
88,0.0,0.138,0.738,0.848,1.0,,,,,,,,
89,0.0,0.138,0.738,0.848,1.0,,,,,,,,
90,0.0,0.138,0.738,0.848,1.0,,,,,,,,
91,0.0,0.138,0.738,0.848,1.0,,,,,,,,
92,0.0,0.138,0.738,0.848,1.0,,,,,,,,
93,0.0,0.126,0.591,0.855,1.0,,,,,,,,
94,0.0,0.126,0.591,0.855,1.0,,,,,,,,
95,0.0,0.126,0.591,0.855,1.0,,,,,,,,
96,0.0,0.126,0.591,0.855,1.0,,,,,,,,
97,0.0,0.126,0.591,0.855,1.0,,,,,,,,
98,0.0,0.126,0.591,0.855,1.0,,,,,,,,
99,0.0,0.126,0.591,0.855,1.0,,,,,,,,
100,0.0,0.14,0.392,0.468,0.569,0.719,0.847,0.879,0.938,0.951,0.974,0.994,1.0
101,0.0,0.14,0.392,0.468,0.569,0.719,0.847,0.879,0.938,0.951,0.974,0.994,1.0
102,0.0,0.14,0.392,0.468,0.569,0.719,0.847,0.879,0.938,0.951,0.974,0.994,1.0
103,0.0,0.117,0.383,0.461,0.556,0.654,0.77,0.87,0.929,0.949,0.973,0.995,1.0
104,0.0,0.117,0.383,0.461,0.556,0.654,0.77,0.87,0.929,0.949,0.973,0.995,1.0
105,0.0,0.117,0.383,0.461,0.556,0.654,0.77,0.87,0.929,0.949,0.973,0.995,1.0
106,0.0,0.117,0.383,0.461,0.556,0.654,0.77,0.87,0.929,0.949,0.973,0.995,1.0
107,0.0,0.117,0.383,0.461,0.556,0.654,0.77,0.87,0.929,0.949,0.973,0.995,1.0
108,0.0,0.117,0.383,0.461,0.556,0.654,0.77,0.87,0.929,0.949,0.973,0.995,1.0
109,0.0,0.117,0.383,0.461,0.556,0.654,0.77,0.87,0.929,0.949,0.973,0.995,1.0
110,0.0,0.115,0.381,0.457,0.561,0.651,0.768,0.878,0.928,0.969,0.978,1.0,
111,0.0,0.115,0.381,0.457,0.561,0.651,0.768,0.878,0.928,0.969,0.978,1.0,
112,0.0,0.115,0.381,0.457,0.561,0.651,0.768,0.878,0.928,0.969,0.978,1.0,
113,0.0,0.115,0.381,0.457,0.561,0.651,0.768,0.878,0.928,0.969,0.978,1.0,
114,0.0,0.115,0.381,0.457,0.561,0.651,0.768,0.878,0.928,0.969,0.978,1.0,
115,0.0,0.115,0.381,0.457,0.561,0.651,0.768,0.878,0.928,0.969,0.978,1.0,
116,0.0,0.115,0.381,0.457,0.561,0.651,0.768,0.878,0.928,0.969,0.978,1.0,
117,0.0,0.113,0.374,0.45,0.546,0.644,0.763,0.865,0.924,0.946,0.972,0.995,1.0
118,0.0,0.113,0.374,0.45,0.546,0.644,0.763,0.865,0.924,0.946,0.972,0.995,1.0
119,0.0,0.113,0.374,0.45,0.546,0.644,0.763,0.865,0.924,0.946,0.972,0.995,1.0
120,0.0,0.113,0.374,0.45,0.546,0.644,0.763,0.865,0.924,0.946,0.972,0.995,1.0
121,0.0,0.113,0.374,0.45,0.546,0.644,0.763,0.865,0.924,0.946,0.972,0.995,1.0
122,0.0,0.113,0.374,0.45,0.546,0.644,0.763,0.865,0.924,0.946,0.972,0.995,1.0
123,0.0,0.112,0.376,0.454,0.551,0.689,0.815,0.875,0.932,0.947,0.973,0.995,1.0
124,0.0,0.112,0.376,0.454,0.551,0.689,0.815,0.875,0.932,0.947,0.973,0.995,1.0
125,0.0,0.043,0.291,0.395,0.487,0.593,0.812,0.945,0.976,0.976,0.994,0.994,1.0
126,0.0,0.043,0.291,0.395,0.487,0.593,0.812,0.945,0.976,0.976,0.994,0.994,1.0
127,0.0,0.043,0.291,0.395,0.487,0.593,0.812,0.945,0.976,0.976,0.994,0.994,1.0
128,0.0,0.042,0.288,0.384,0.482,0.59,0.809,0.944,0.975,0.975,0.994,0.994,1.0
129,0.0,0.042,0.288,0.384,0.482,0.59,0.809,0.944,0.975,0.975,0.994,0.994,1.0
130,0.0,0.042,0.288,0.384,0.482,0.59,0.809,0.944,0.975,0.975,0.994,0.994,1.0
131,0.0,0.042,0.288,0.384,0.482,0.59,0.809,0.944,0.975,0.975,0.994,0.994,1.0
132,0.0,0.042,0.288,0.384,0.482,0.59,0.809,0.944,0.975,0.975,0.994,0.994,1.0
133,0.0,0.042,0.288,0.384,0.482,0.59,0.809,0.944,0.975,0.975,0.994,0.994,1.0
134,0.0,0.042,0.288,0.384,0.482,0.59,0.809,0.944,0.975,0.975,0.994,0.994,1.0
135,0.0,0.045,0.287,0.383,0.48,0.62,0.808,0.943,0.974,0.974,0.992,0.992,1.0
136,0.0,0.045,0.287,0.383,0.48,0.62,0.808,0.943,0.974,0.974,0.992,0.992,1.0
137,0.0,0.045,0.287,0.383,0.48,0.62,0.808,0.943,0.974,0.974,0.992,0.992,1.0
138,0.0,0.045,0.287,0.383,0.48,0.62,0.808,0.943,0.974,0.974,0.992,0.992,1.0
139,0.0,0.045,0.287,0.383,0.48,0.62,0.808,0.943,0.974,0.974,0.992,0.992,1.0
