,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.028,0.346,0.8,0.979,0.996,0.996,0.996,1.0,,,,
1,0.0,0.028,0.346,0.8,0.979,0.996,0.996,0.996,1.0,,,,
2,0.0,0.028,0.346,0.8,0.979,0.996,0.996,0.996,1.0,,,,
3,0.0,0.028,0.346,0.8,0.979,0.996,0.996,0.996,1.0,,,,
4,0.0,0.028,0.346,0.8,0.979,0.996,0.996,0.996,1.0,,,,
5,0.0,0.028,0.346,0.8,0.979,0.996,0.996,0.996,1.0,,,,
6,0.0,0.027,0.354,0.778,0.977,0.99,0.993,0.993,0.997,1.0,,,
7,0.0,0.027,0.354,0.778,0.977,0.99,0.993,0.993,0.997,1.0,,,
8,0.0,0.027,0.354,0.778,0.977,0.99,0.993,0.993,0.997,1.0,,,
9,0.0,0.027,0.354,0.778,0.977,0.99,0.993,0.993,0.997,1.0,,,
10,0.0,0.027,0.354,0.778,0.977,0.99,0.993,0.993,0.997,1.0,,,
11,0.0,0.027,0.354,0.778,0.977,0.99,0.993,0.993,0.997,1.0,,,
12,0.0,0.027,0.354,0.778,0.977,0.99,0.993,0.993,0.997,1.0,,,
13,0.0,0.028,0.353,0.777,0.98,0.993,0.996,0.996,1.0,,,,
14,0.0,0.028,0.353,0.777,0.98,0.993,0.996,0.996,1.0,,,,
15,0.0,0.028,0.353,0.777,0.98,0.993,0.996,0.996,1.0,,,,
16,0.0,0.028,0.353,0.777,0.98,0.993,0.996,0.996,1.0,,,,
17,0.0,0.028,0.353,0.777,0.98,0.993,0.996,0.996,1.0,,,,
18,0.0,0.028,0.353,0.777,0.98,0.993,0.996,0.996,1.0,,,,
19,0.0,0.029,0.352,0.778,0.98,0.993,0.996,0.996,1.0,,,,
20,0.0,0.029,0.352,0.778,0.98,0.993,0.996,0.996,1.0,,,,
21,0.0,0.029,0.352,0.778,0.98,0.993,0.996,0.996,1.0,,,,
22,0.0,0.029,0.352,0.778,0.98,0.993,0.996,0.996,1.0,,,,
23,0.0,0.029,0.352,0.778,0.98,0.993,0.996,0.996,1.0,,,,
24,0.0,0.029,0.352,0.778,0.98,0.993,0.996,0.996,1.0,,,,
25,0.0,0.029,0.352,0.778,0.98,0.993,0.996,0.996,1.0,,,,
26,0.0,0.029,0.352,0.777,0.98,0.993,0.996,0.996,1.0,,,,
