,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.093,0.453,0.804,0.981,1.0,,,,,,,
1,0.0,0.094,0.549,0.812,0.979,0.996,1.0,,,,,,
2,0.0,0.094,0.549,0.812,0.979,0.996,1.0,,,,,,
3,0.0,0.094,0.549,0.812,0.979,0.996,1.0,,,,,,
4,0.0,0.094,0.549,0.812,0.979,0.996,1.0,,,,,,
5,0.0,0.094,0.549,0.812,0.979,0.996,1.0,,,,,,
6,0.0,0.094,0.549,0.812,0.979,0.996,1.0,,,,,,
7,0.0,0.094,0.549,0.812,0.979,0.996,1.0,,,,,,
8,0.0,0.094,0.553,0.812,0.98,1.0,,,,,,,
9,0.0,0.094,0.553,0.812,0.98,1.0,,,,,,,
10,0.0,0.094,0.553,0.812,0.98,1.0,,,,,,,
11,0.0,0.094,0.553,0.812,0.98,1.0,,,,,,,
12,0.0,0.094,0.553,0.812,0.98,1.0,,,,,,,
13,0.0,0.094,0.553,0.812,0.98,1.0,,,,,,,
14,0.0,0.093,0.56,0.818,0.981,1.0,,,,,,,
15,0.0,0.093,0.56,0.818,0.981,1.0,,,,,,,
16,0.0,0.093,0.56,0.818,0.981,1.0,,,,,,,
17,0.0,0.093,0.56,0.818,0.981,1.0,,,,,,,
18,0.0,0.093,0.56,0.818,0.981,1.0,,,,,,,
19,0.0,0.093,0.56,0.818,0.981,1.0,,,,,,,
20,0.0,0.093,0.56,0.818,0.981,1.0,,,,,,,
21,0.0,0.093,0.558,0.816,0.981,1.0,,,,,,,
22,0.0,0.093,0.558,0.816,0.981,1.0,,,,,,,
23,0.0,0.093,0.558,0.816,0.981,1.0,,,,,,,
24,0.0,0.093,0.558,0.816,0.981,1.0,,,,,,,
25,0.0,0.093,0.558,0.816,0.981,1.0,,,,,,,
26,0.0,0.093,0.558,0.816,0.981,1.0,,,,,,,
27,0.0,0.093,0.558,0.816,0.981,1.0,,,,,,,
28,0.0,0.094,0.558,0.811,0.981,1.0,,,,,,,
29,0.0,0.094,0.558,0.811,0.981,1.0,,,,,,,
30,0.0,0.094,0.558,0.811,0.981,1.0,,,,,,,
31,0.0,0.094,0.558,0.811,0.981,1.0,,,,,,,
32,0.0,0.094,0.558,0.811,0.981,1.0,,,,,,,
33,0.0,0.094,0.558,0.811,0.981,1.0,,,,,,,
34,0.0,0.092,0.555,0.816,0.981,1.0,,,,,,,
35,0.0,0.092,0.555,0.816,0.981,1.0,,,,,,,
36,0.0,0.092,0.555,0.816,0.981,1.0,,,,,,,
37,0.0,0.092,0.555,0.816,0.981,1.0,,,,,,,
38,0.0,0.092,0.555,0.816,0.981,1.0,,,,,,,
39,0.0,0.092,0.555,0.816,0.981,1.0,,,,,,,
40,0.0,0.092,0.555,0.816,0.981,1.0,,,,,,,
41,0.0,0.092,0.554,0.818,0.982,1.0,,,,,,,
42,0.0,0.092,0.554,0.818,0.982,1.0,,,,,,,
43,0.0,0.092,0.554,0.818,0.982,1.0,,,,,,,
44,0.0,0.092,0.554,0.818,0.982,1.0,,,,,,,
45,0.0,0.092,0.554,0.818,0.982,1.0,,,,,,,
46,0.0,0.092,0.554,0.818,0.982,1.0,,,,,,,
47,0.0,0.092,0.554,0.818,0.982,1.0,,,,,,,
48,0.0,0.091,0.558,0.818,0.981,1.0,,,,,,,
49,0.0,0.091,0.558,0.818,0.981,1.0,,,,,,,
50,0.0,0.091,0.558,0.818,0.981,1.0,,,,,,,
51,0.0,0.091,0.558,0.818,0.981,1.0,,,,,,,
52,0.0,0.091,0.558,0.818,0.981,1.0,,,,,,,
53,0.0,0.091,0.558,0.818,0.981,1.0,,,,,,,
54,0.0,0.091,0.555,0.818,0.981,1.0,,,,,,,
55,0.0,0.091,0.555,0.818,0.981,1.0,,,,,,,
56,0.0,0.091,0.555,0.818,0.981,1.0,,,,,,,
57,0.0,0.091,0.555,0.818,0.981,1.0,,,,,,,
58,0.0,0.091,0.555,0.818,0.981,1.0,,,,,,,
59,0.0,0.091,0.555,0.818,0.981,1.0,,,,,,,
60,0.0,0.091,0.555,0.818,0.981,1.0,,,,,,,
61,0.0,0.093,0.571,0.826,0.98,1.0,,,,,,,
62,0.0,0.093,0.571,0.826,0.98,1.0,,,,,,,
63,0.0,0.093,0.571,0.826,0.98,1.0,,,,,,,
64,0.0,0.093,0.571,0.826,0.98,1.0,,,,,,,
65,0.0,0.093,0.571,0.826,0.98,1.0,,,,,,,
66,0.0,0.093,0.571,0.826,0.98,1.0,,,,,,,
67,0.0,0.093,0.571,0.826,0.98,1.0,,,,,,,
68,0.0,0.093,0.565,0.826,0.98,1.0,,,,,,,
69,0.0,0.093,0.565,0.826,0.98,1.0,,,,,,,
70,0.0,0.093,0.565,0.826,0.98,1.0,,,,,,,
71,0.0,0.093,0.565,0.826,0.98,1.0,,,,,,,
72,0.0,0.093,0.565,0.826,0.98,1.0,,,,,,,
73,0.0,0.093,0.565,0.826,0.98,1.0,,,,,,,
74,0.0,0.093,0.566,0.827,0.98,1.0,,,,,,,
75,0.0,0.093,0.566,0.827,0.98,1.0,,,,,,,
76,0.0,0.093,0.566,0.827,0.98,1.0,,,,,,,
77,0.0,0.093,0.566,0.827,0.98,1.0,,,,,,,
78,0.0,0.093,0.566,0.827,0.98,1.0,,,,,,,
79,0.0,0.093,0.566,0.827,0.98,1.0,,,,,,,
80,0.0,0.093,0.566,0.827,0.98,1.0,,,,,,,
81,0.0,0.093,0.567,0.828,0.981,1.0,,,,,,,
82,0.0,0.093,0.567,0.828,0.981,1.0,,,,,,,
83,0.0,0.093,0.567,0.828,0.981,1.0,,,,,,,
84,0.0,0.093,0.567,0.828,0.981,1.0,,,,,,,
85,0.0,0.093,0.567,0.828,0.981,1.0,,,,,,,
86,0.0,0.093,0.567,0.828,0.981,1.0,,,,,,,
87,0.0,0.093,0.567,0.828,0.981,1.0,,,,,,,
88,0.0,0.093,0.568,0.829,0.98,1.0,,,,,,,
89,0.0,0.093,0.568,0.829,0.98,1.0,,,,,,,
90,0.0,0.093,0.568,0.829,0.98,1.0,,,,,,,
91,0.0,0.093,0.568,0.829,0.98,1.0,,,,,,,
92,0.0,0.093,0.568,0.829,0.98,1.0,,,,,,,
93,0.0,0.093,0.568,0.829,0.98,1.0,,,,,,,
94,0.0,0.093,0.568,0.829,0.98,1.0,,,,,,,
95,0.0,0.093,0.569,0.831,0.98,1.0,,,,,,,
96,0.0,0.093,0.569,0.831,0.98,1.0,,,,,,,
97,0.0,0.093,0.569,0.831,0.98,1.0,,,,,,,
98,0.0,0.093,0.569,0.831,0.98,1.0,,,,,,,
99,0.0,0.093,0.569,0.831,0.98,1.0,,,,,,,
100,0.0,0.147,0.351,0.453,0.532,0.656,0.748,0.809,0.845,0.93,0.95,0.973,1.0
101,0.0,0.147,0.351,0.453,0.532,0.656,0.748,0.809,0.845,0.93,0.95,0.973,1.0
102,0.0,0.147,0.351,0.453,0.532,0.656,0.748,0.809,0.845,0.93,0.95,0.973,1.0
103,0.0,0.147,0.351,0.453,0.532,0.656,0.748,0.809,0.845,0.93,0.95,0.973,1.0
104,0.0,0.146,0.35,0.451,0.526,0.655,0.748,0.804,0.834,0.909,0.951,0.973,1.0
105,0.0,0.146,0.35,0.451,0.526,0.655,0.748,0.804,0.834,0.909,0.951,0.973,1.0
106,0.0,0.146,0.35,0.451,0.526,0.655,0.748,0.804,0.834,0.909,0.951,0.973,1.0
107,0.0,0.146,0.35,0.451,0.526,0.655,0.748,0.804,0.834,0.909,0.951,0.973,1.0
108,0.0,0.146,0.35,0.451,0.526,0.655,0.748,0.804,0.834,0.909,0.951,0.973,1.0
109,0.0,0.146,0.35,0.451,0.526,0.655,0.748,0.804,0.834,0.909,0.951,0.973,1.0
110,0.0,0.146,0.35,0.451,0.526,0.655,0.748,0.804,0.834,0.909,0.951,0.973,1.0
111,0.0,0.146,0.349,0.449,0.526,0.656,0.746,0.802,0.831,0.93,0.951,0.974,1.0
112,0.0,0.146,0.349,0.449,0.526,0.656,0.746,0.802,0.831,0.93,0.951,0.974,1.0
113,0.0,0.146,0.349,0.449,0.526,0.656,0.746,0.802,0.831,0.93,0.951,0.974,1.0
114,0.0,0.146,0.349,0.449,0.526,0.656,0.746,0.802,0.831,0.93,0.951,0.974,1.0
115,0.0,0.146,0.349,0.449,0.526,0.656,0.746,0.802,0.831,0.93,0.951,0.974,1.0
116,0.0,0.146,0.349,0.449,0.526,0.656,0.746,0.802,0.831,0.93,0.951,0.974,1.0
117,0.0,0.146,0.348,0.445,0.521,0.65,0.745,0.803,0.832,0.908,0.951,0.973,1.0
118,0.0,0.146,0.348,0.445,0.521,0.65,0.745,0.803,0.832,0.908,0.951,0.973,1.0
119,0.0,0.146,0.348,0.445,0.521,0.65,0.745,0.803,0.832,0.908,0.951,0.973,1.0
120,0.0,0.146,0.348,0.445,0.521,0.65,0.745,0.803,0.832,0.908,0.951,0.973,1.0
