,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.105,0.742,0.992,1.0,,,,,,,,
1,0.0,0.105,0.742,0.992,1.0,,,,,,,,
2,0.0,0.105,0.742,0.992,1.0,,,,,,,,
3,0.0,0.105,0.742,0.992,1.0,,,,,,,,
4,0.0,0.105,0.742,0.992,1.0,,,,,,,,
5,0.0,0.105,0.746,0.991,1.0,,,,,,,,
6,0.0,0.105,0.746,0.991,1.0,,,,,,,,
7,0.0,0.105,0.746,0.991,1.0,,,,,,,,
8,0.0,0.105,0.746,0.991,1.0,,,,,,,,
9,0.0,0.105,0.746,0.991,1.0,,,,,,,,
10,0.0,0.105,0.746,0.991,1.0,,,,,,,,
11,0.0,0.105,0.746,0.991,1.0,,,,,,,,
12,0.0,0.11,0.764,0.994,1.0,,,,,,,,
13,0.0,0.11,0.764,0.994,1.0,,,,,,,,
14,0.0,0.11,0.764,0.994,1.0,,,,,,,,
15,0.0,0.11,0.764,0.994,1.0,,,,,,,,
16,0.0,0.11,0.764,0.994,1.0,,,,,,,,
17,0.0,0.11,0.764,0.994,1.0,,,,,,,,
18,0.0,0.12,0.761,0.992,1.0,,,,,,,,
19,0.0,0.12,0.761,0.992,1.0,,,,,,,,
20,0.0,0.12,0.761,0.992,1.0,,,,,,,,
21,0.0,0.12,0.761,0.992,1.0,,,,,,,,
22,0.0,0.12,0.761,0.992,1.0,,,,,,,,
23,0.0,0.12,0.761,0.992,1.0,,,,,,,,
24,0.0,0.12,0.761,0.992,1.0,,,,,,,,
25,0.0,0.12,0.761,0.992,1.0,,,,,,,,
26,0.0,0.108,0.753,0.991,1.0,,,,,,,,
27,0.0,0.108,0.753,0.991,1.0,,,,,,,,
28,0.0,0.108,0.753,0.991,1.0,,,,,,,,
29,0.0,0.108,0.753,0.991,1.0,,,,,,,,
30,0.0,0.108,0.753,0.991,1.0,,,,,,,,
31,0.0,0.108,0.753,0.991,1.0,,,,,,,,
32,0.0,0.145,0.778,0.988,1.0,,,,,,,,
33,0.0,0.145,0.778,0.988,1.0,,,,,,,,
34,0.0,0.145,0.778,0.988,1.0,,,,,,,,
35,0.0,0.145,0.778,0.988,1.0,,,,,,,,
36,0.0,0.145,0.778,0.988,1.0,,,,,,,,
37,0.0,0.145,0.778,0.988,1.0,,,,,,,,
38,0.0,0.141,0.709,1.0,,,,,,,,,
39,0.0,0.141,0.709,1.0,,,,,,,,,
40,0.0,0.141,0.709,1.0,,,,,,,,,
41,0.0,0.141,0.709,1.0,,,,,,,,,
42,0.0,0.141,0.709,1.0,,,,,,,,,
43,0.0,0.141,0.709,1.0,,,,,,,,,
44,0.0,0.141,0.709,1.0,,,,,,,,,
45,0.0,0.132,0.7,1.0,,,,,,,,,
46,0.0,0.132,0.7,1.0,,,,,,,,,
47,0.0,0.132,0.7,1.0,,,,,,,,,
48,0.0,0.132,0.7,1.0,,,,,,,,,
49,0.0,0.132,0.7,1.0,,,,,,,,,
50,0.0,0.132,0.7,1.0,,,,,,,,,
51,0.0,0.132,0.7,1.0,,,,,,,,,
52,0.0,0.117,0.735,0.986,1.0,,,,,,,,
53,0.0,0.117,0.735,0.986,1.0,,,,,,,,
54,0.0,0.117,0.735,0.986,1.0,,,,,,,,
55,0.0,0.117,0.735,0.986,1.0,,,,,,,,
56,0.0,0.117,0.735,0.986,1.0,,,,,,,,
57,0.0,0.117,0.735,0.986,1.0,,,,,,,,
58,0.0,0.117,0.735,0.986,1.0,,,,,,,,
59,0.0,0.122,0.679,1.0,,,,,,,,,
60,0.0,0.122,0.679,1.0,,,,,,,,,
61,0.0,0.122,0.679,1.0,,,,,,,,,
62,0.0,0.122,0.679,1.0,,,,,,,,,
63,0.0,0.122,0.679,1.0,,,,,,,,,
64,0.0,0.122,0.679,1.0,,,,,,,,,
65,0.0,0.116,0.657,0.995,0.995,0.995,1.0,,,,,,
66,0.0,0.116,0.657,0.995,0.995,0.995,1.0,,,,,,
67,0.0,0.116,0.657,0.995,0.995,0.995,1.0,,,,,,
68,0.0,0.116,0.657,0.995,0.995,0.995,1.0,,,,,,
69,0.0,0.116,0.657,0.995,0.995,0.995,1.0,,,,,,
70,0.0,0.116,0.657,0.995,0.995,0.995,1.0,,,,,,
71,0.0,0.116,0.657,0.995,0.995,0.995,1.0,,,,,,
72,0.0,0.117,0.666,1.0,,,,,,,,,
73,0.0,0.117,0.666,1.0,,,,,,,,,
74,0.0,0.117,0.666,1.0,,,,,,,,,
75,0.0,0.117,0.666,1.0,,,,,,,,,
76,0.0,0.117,0.666,1.0,,,,,,,,,
77,0.0,0.117,0.666,1.0,,,,,,,,,
78,0.0,0.117,0.666,1.0,,,,,,,,,
79,0.0,0.121,0.674,1.0,,,,,,,,,
80,0.0,0.121,0.674,1.0,,,,,,,,,
81,0.0,0.121,0.674,1.0,,,,,,,,,
82,0.0,0.121,0.674,1.0,,,,,,,,,
83,0.0,0.121,0.674,1.0,,,,,,,,,
84,0.0,0.121,0.674,1.0,,,,,,,,,
85,0.0,0.13,0.779,0.966,0.994,0.994,1.0,,,,,,
86,0.0,0.13,0.779,0.966,0.994,0.994,1.0,,,,,,
87,0.0,0.13,0.779,0.966,0.994,0.994,1.0,,,,,,
88,0.0,0.13,0.779,0.966,0.994,0.994,1.0,,,,,,
