,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.091,0.303,0.758,0.939,1.0,,,,,,,
1,0.0,0.088,0.324,0.765,0.912,0.971,1.0,,,,,,
2,0.0,0.088,0.324,0.765,0.912,0.971,1.0,,,,,,
3,0.0,0.088,0.324,0.765,0.912,0.971,1.0,,,,,,
4,0.0,0.088,0.324,0.765,0.912,0.971,1.0,,,,,,
5,0.0,0.088,0.324,0.765,0.912,0.971,1.0,,,,,,
6,0.0,0.088,0.324,0.765,0.912,0.971,1.0,,,,,,
7,0.0,0.088,0.324,0.765,0.912,0.971,1.0,,,,,,
8,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
9,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
10,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
11,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
12,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
13,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
14,0.0,0.094,0.375,0.781,0.938,1.0,,,,,,,
15,0.0,0.094,0.375,0.781,0.938,1.0,,,,,,,
16,0.0,0.094,0.375,0.781,0.938,1.0,,,,,,,
17,0.0,0.094,0.375,0.781,0.938,1.0,,,,,,,
18,0.0,0.094,0.375,0.781,0.938,1.0,,,,,,,
19,0.0,0.094,0.375,0.781,0.938,1.0,,,,,,,
20,0.0,0.094,0.375,0.781,0.938,1.0,,,,,,,
21,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
22,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
23,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
24,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
25,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
26,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
27,0.0,0.097,0.355,0.774,0.935,1.0,,,,,,,
28,0.0,0.094,0.344,0.75,0.938,1.0,,,,,,,
