,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.034,0.379,0.828,0.931,1.0,,,,,,,
1,0.0,0.034,0.379,0.828,0.931,1.0,,,,,,,
2,0.0,0.034,0.379,0.828,0.931,1.0,,,,,,,
3,0.0,0.034,0.379,0.828,0.931,1.0,,,,,,,
4,0.0,0.034,0.379,0.828,0.931,1.0,,,,,,,
5,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
6,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
7,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
8,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
9,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
10,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
11,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
12,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
13,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
14,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
15,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
16,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
17,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
18,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
19,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
20,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
21,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
22,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
23,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
24,0.0,0.034,0.345,0.793,0.897,1.0,,,,,,,
25,0.0,0.067,0.367,0.8,0.9,1.0,,,,,,,
26,0.0,0.067,0.367,0.8,0.9,1.0,,,,,,,
27,0.0,0.067,0.367,0.8,0.9,1.0,,,,,,,
28,0.0,0.067,0.367,0.8,0.9,1.0,,,,,,,
29,0.0,0.067,0.367,0.8,0.9,1.0,,,,,,,
30,0.0,0.067,0.367,0.8,0.9,1.0,,,,,,,
31,0.0,0.067,0.367,0.8,0.9,1.0,,,,,,,
32,0.0,0.032,0.355,0.774,0.903,1.0,,,,,,,
33,0.0,0.032,0.355,0.774,0.903,1.0,,,,,,,
34,0.0,0.032,0.355,0.774,0.903,1.0,,,,,,,
